Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Aishe Code,University Name,University Type
C-59896,SHRI MATSAYA COLLEGE OF EDUCATION,Rajasthan,Sawai Madhopur,www.shritsayacollege.com,2018,Rural,Constituent / University College,Private Un-Aided,U-0387,"Kota University, Kota",State Public University
C-17875,Shri Pankaj Kapadia Sarvajanik College of Performing Arts,Gujarat,Surat,https://sarvajanikuniversity.ac.in/,2010,Urban,Constituent / University College,University,U-1126,SARVAJANIK UNIVERSITY,State Private University
C-62272,SHRI PARASNATH MAHAVIDYALAY,Madhya Pradesh,Anuppur,-,2017,Rural,Constituent / University College,University,U-0268,"Awadesh Pratap Singh University, Rewa",State Public University
C-6419,Shri Ram College of Commerce,Delhi,North,www.srcc.edu,1926,Urban,Constituent / University College,Local Body,U-0120,University of Delhi,Central University
C-9646,"Shri Ram Sanskrit College, Vijayeepur, Gopalganj",Bihar,Gopalganj,-,1960,Rural,Constituent / University College,State Government,U-0067,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9613,"Shri Rishikul Br. Sanskrit College, Bediban Madhuban, East Champ.",Bihar,Purbi Champaran,https://www.srbscollege.com,1944,Rural,Constituent / University College,State Government,U-0067,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-63153,Shri Sathya Sai college of Nursing,Tamil Nadu,Chengalpattu,https://ssscon.ac.in/,2019,Rural,Constituent / University College,University,U-0370,Sri Balaji Vidyapeeth (Deemed to be University),Deemed University-Private
C-47765,SHRI SATHYA SAI MEDICAL COLLEGE AND RESEARCH INSTITUTE,Tamil Nadu,Chengalpattu,www.sbvu.ac.in/sssmcri,2008,Rural,Constituent / University College,Private Un-Aided,U-0370,Sri Balaji Vidyapeeth (Deemed to be University),Deemed University-Private
C-566,Shri S. R. Patel B. Ed. College,Gujarat,Surat,https://srpbed.vidhyadeepuni.ac.in/,2008,Rural,Constituent / University College,University,U-1216,VIDHYADEEP UNIVERSITY,State Private University
C-50556,SHRI SWAMINARAYAN B ED COLLEGE,Gujarat,Gandhinagar,www.svgkinfo.com,2005,Rural,Constituent / University College,University,U-1211,SWAMINARAYAN UNIVERSITY,State Private University
C-218,"SHRI SWAMINARAYAN COLLEGE OF PHARMACY, KALOL",Gujarat,Gandhinagar,www.swaminarayanuniversity.ac.in,2008,Rural,Constituent / University College,University,U-1211,SWAMINARAYAN UNIVERSITY,State Private University
C-76591,SHRI VENKATESHWARA SCHOOL OF NURSING,Uttar Pradesh,Amroha,www.svu.edu.in,2014,Rural,Constituent / University College,University,U-0611,"Shri Venkateshwara University, Gajraula, J.P Nagar",State Private University
C-66603,SHRI VISHAMBHAR DAYAL TRIPATHI RAJKIYA MAHAVIDAYALA GANJ MURADABAD UNNAO,Uttar Pradesh,Unnao,https://sites.google.com/csjmu.ac.in/svdt-rajkiya-vidyalay/home,-,Rural,Constituent / University College,University,U-0505,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",State Public University
C-75409,SHRI VISHWANATH UPADHYAY SANSKRIT MAHAVIDYALAY MANHARI,Uttar Pradesh,Deoria,-,2022,Rural,Constituent / University College,Private Un-Aided,U-0537,"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi",State Public University
C-6372,Shyama Prasad Mukherji College for Women,Delhi,West,http://spm.du.ac.in,1969,Urban,Constituent / University College,Central Government,U-0120,University of Delhi,Central University
C-36466,Shyama Prasad Mukherji Govt. Degree College,Uttar Pradesh,Prayagraj,www.spmau.ac.in,1997,Urban,Constituent / University College,University,U-0548,"University of Allahabad, Allahabad",Central University
C-6357,Shyam Lal College,Delhi,North East,shyamlal.du.ac.in,1964,Urban,Constituent / University College,Central Government,U-0120,University of Delhi,Central University
C-22459,Shyam Lal College (Eve.),Delhi,North East,www.shyamlale.du.ac.in,1969,Urban,Constituent / University College,University,U-0120,University of Delhi,Central University
C-9655,"Sidheshwari Sanskrit College, Pachrukhiya, Bhojpur",Bihar,Bhojpur,www.sscollegepachrukhiya.org.in,1959,Rural,Constituent / University College,State Government,U-0067,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-8624,Sikkim Manipal College of Nursing (SMCON),Sikkim,Gangtok,smcon.smu.edu.in,2001,Urban,Constituent / University College,Private Aided (Government Aided),U-0431,"Sikkim Manipal University, Gangtok",State Private University
C-8626,Sikkim Manipal College of Physiotherapy (SMCPT),Sikkim,Gangtok,http://www.smu.edu.in,2001,Urban,Constituent / University College,Private Aided (Government Aided),U-0431,"Sikkim Manipal University, Gangtok",State Private University
C-8625,Sikkim Manipal Institute of Medical Sciences (SMIMS),Sikkim,Gangtok,smims.smu.edu.in,2001,Urban,Constituent / University College,Private Aided (Government Aided),U-0431,"Sikkim Manipal University, Gangtok",State Private University
C-8627,Sikkim Manipal Institute of Technology (SMIT),Sikkim,Pakyong,https://smu.edu.in/smit.html/,1997,Rural,Constituent / University College,University,U-0431,"Sikkim Manipal University, Gangtok",State Private University
C-47716,SIKKIM PROFESSIONAL COLLEGE OF ARTS AND SCIENCES,Sikkim,Gangtok,www.vmsuniversity.in,2011,Urban,Constituent / University College,University,U-0433,"Sikkim Professional University, Tadong",State Private University
C-47717,SIKKIM PROFESSIONAL COLLEGE OF NURSING,Sikkim,Gangtok,https://www.spu.ac/,2010,Urban,Constituent / University College,University,U-0433,"Sikkim Professional University, Tadong",State Private University
C-47718,SIKKIM PROFESSIONAL COLLEGE OF PHARMACEUTICAL SCIENCES,Sikkim,Gangtok,www.vmsuniversity.in,2010,Urban,Constituent / University College,University,U-0433,"Sikkim Professional University, Tadong",State Private University
C-63938,SILVER OAK COLLEGE OF ANIMATION AND MULTIMEDIA,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2020,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-67890,SILVER OAK COLLEGE OF AVIATION TECHNOLOGY,Gujarat,Ahmedabad,https://silveroakuni.ac.in/,-,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-63935,SILVER OAK COLLEGE OF COMPUTER APPLICATION,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2020,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-406,SILVER OAK COLLEGE OF ENGINEERING  & TECHNOLOGY,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2009,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-63933,SILVER OAK COLLEGE OF  HUMANITIES AND SOCIAL SCIENCE,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2020,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-67429,SILVER OAK COLLEGE OF NURSING,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2021,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-69806,SILVER OAK COLLEGE OF PHARMACY,Gujarat,Ahmedabad,https://silveroakuni.ac.in/,-,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-67418,SILVER OAK COLLEGE OF PHYSIOTHERAPY,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2021,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-63939,SILVER OAK COLLEGE OF VOCATIONAL EDUCATION,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2020,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-63937,SILVER OAK COMMERCE COLLEGE,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2020,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-67891,SILVER OAK INSTITUTE OF DESIGN,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2020,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-63936,SILVER OAK INSTITUTE OF MANAGEMENT,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2020,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-70423,SILVER OAK INSTITUTE OF PHARMACY AND RESEARCH,Gujarat,Ahmedabad,https://silveroakuni.ac.in/,-,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-63934,SILVER OAK INSTITUTE OF SCIENCE,Gujarat,Ahmedabad,www.silveroakuni.ac.in,2020,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-70424,SILVER OAK LAW COLLEGE,Gujarat,Ahmedabad,https://silveroakuni.ac.in/,-,Urban,Constituent / University College,University,U-1078,SILVER OAK UNIVERSITY,State Private University
C-15074,Simdega College,Jharkhand,Simdega,www.simdegacollege.ac.in,1960,Rural,Constituent / University College,State Government,U-0209,"Ranchi University, Ranchi",State Public University
C-44383,"SINDRI COLLEGE, SINDRI, DHANBAD",Jharkhand,Dhanbad,www.sindricollege.com,1963,Urban,Constituent / University College,State Government,U-0978,BINOD BIHARI MAHTO KOYALANCHAL UNIVERSITY,State Public University
C-7203,Sir P.P. Institute of Science,Gujarat,Bhavnagar,sirppscience.edu.in,1885,Urban,Constituent / University College,Private Aided (Government Aided),U-0124,Maharaja Krishnakumarsinhji Bhavnagar University,State Public University
C-35528,"Sir Siddappa Kambali Law College, Dharwad",Karnataka,Dharwad,www.kud.ac.in,1962,Urban,Constituent / University College,University,U-0230,"Karnataka University, Dharwad",State Public University
C-44265,"Sir Vithaldas Thackersey College of Home Science (Autonomous College), Santacruz(W) Mumbai-49",Maharashtra,Mumbai Suburban,www.svt.edu.in,1959,Urban,Constituent / University College,Private Aided (Government Aided),U-0326,"SMT. NATHIBAI DAMODAR THACKERSEY WOMEN'S UNIVERSITY, MUMBAI",State Public University
C-58416,"SJP FINE ART COLLEGE,",Karnataka,Shivamogga,-,-,Urban,Constituent / University College,Private Un-Aided,U-0226,"Kannada University, Hampi, Kamalapura",State Public University
C-7106,S.K. Acharya Institute of Law,West Bengal,Nadia,www.skail.org,2004,Urban,Constituent / University College,Private Un-Aided,U-0576,"Kalyani University, Kalyani",State Public University
C-33318,SK College of Agriculture and Research Centre,Chhattisgarh,Kabeerdham,www.skcars.org,2007,Urban,Constituent / University College,State Government,U-0087,"Indira Gandhi Krishi Vishwavidyalaya, Raipur",State Public University
C-8757,S.K. Mahila College,Bihar,Begusarai,www.skmcbegusarai.in,1958,Urban,Constituent / University College,State Government,U-0068,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-73747,"SKN COLLEGE OF AGRICULTURE, JOBNER",Rajasthan,Jaipur (Gramin),www.sknau.ac.in,1947,Urban,Constituent / University College,University,U-0705,"SKN AGRICULTURE UNIVERSITY, JOBNER",State Public University
C-1081,S K PATEL INSTITUTE OF MANAGEMENT AND COMPUTER STUDIES,Gujarat,Gandhinagar,www.skpimcs.org,1998,Urban,Constituent / University College,University,U-0141,"Kadi Sarva Vishwavidyalaya, Gandihnagar",State Private University
C-56605,S K P P Horticultural Polytechnic,Andhra Pradesh,East Godavari,drysrhu.ap.gov.in,2003,Urban,Constituent / University College,State Government,U-0001,Dr Y S R Horticulture University,State Public University
C-17637,"SKR College, Barbigha",Bihar,Sheikhpura,www.skrcollege.ac.in,1956,Rural,Constituent / University College,State Government,U-0975,MUNGER UNIVERSITY,State Public University
C-30968,SKU College,Andhra Pradesh,Ananthapuramu,www.skuniversity.ac.in,1967,Rural,Constituent / University College,University,U-0033,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30928,SKU College of Education,Andhra Pradesh,Ananthapuramu,www.skuniversity.org,2003,Rural,Constituent / University College,State Government,U-0033,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31019,SKU College of Engineering & Technology,Andhra Pradesh,Ananthapuramu,www.skucet.ac.in,2006,Rural,Constituent / University College,University,U-0033,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30998,SKU College of Pharmacy,Andhra Pradesh,Ananthapuramu,www.skuniversity.org,2008,Rural,Constituent / University College,University,U-0033,"Sri Krishnadevaraya University, Anantapur",State Public University
C-17650,"S.M. College, Bhagalpur",Bihar,Bhagalpur,www.smcollege.ac.in,1949,Urban,Constituent / University College,State Government,U-0076,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17769,"S.M.R. Arts & Commerce College, Shankaraghatta.",Karnataka,Shivamogga,www.ucac.in,1986,Rural,Constituent / University College,University,U-0232,"Kuvempu University, Shankaraghatta, Shimoga",State Public University
C-1102,Smt. B.K Shah Medical College & Research centre,Gujarat,Vadodara,www.sumandeepvidyapeethdu.edu.in,2007,Rural,Constituent / University College,University,U-0154,"Sumandeep Vidyapeeth, Vadodara",Deemed University-Private
C-16180,Smt. Chandaben Mohanbhai Patel Institute of Computer Applications,Gujarat,Anand,https://www.charusat.ac.in/,2002,Rural,Constituent / University College,University,U-0128,"Charotar University of Science & Technology,  Anand",State Private University
C-76766,SMT G R DOSHI AND SMT K M MEHTA INSTITUTE OF KIDNEY DISEASES AND RESEARCH CENTRE AND DR H L TRIVEDI INSTITUTE OF TRANSPLANTATION SCIENCES,Gujarat,Ahmedabad,https://www.ikdrc-its.org/,1981,Urban,Constituent / University College,University,U-0817,GUJARAT UNIVERSITY OF TRANSPLANTATION SCIENCES,State Public University
C-60070,Smt. K. B. Shah (Vadi Vihar) Science College,Gujarat,Surendranagar,www.cushahuniversity.ac.in/kbssc,1999,Urban,Constituent / University College,University,U-0708,"C.U.SHAH UNIVERSITY, SURENDRANAGAR",State Private University
C-1194,"Smt. LP Patel Institute of Medical Laboratory Technology, Karamsad",Gujarat,Anand,http://lppimlt.bhaikakauniv.edu.in/Home,1981,Rural,Constituent / University College,University,U-1065,BHAIKAKA UNIVERSITY,State Private University
C-56497,SMT. MANIBA MAHILA B.ED COLLEGE,Gujarat,Ahmedabad,https://monarkuni.ac.in/faculty-of-education/,2005,Rural,Constituent / University College,University,U-1129,MONARK UNIVERSITY,State Private University
C-51553,Smt. M P Patel College of Commerce and Centre for Professional Studies,Gujarat,Mahesana,-,-,Rural,Constituent / University College,University,U-0141,"Kadi Sarva Vishwavidyalaya, Gandihnagar",State Private University
C-6657,SMT S B PATEL INSTITUTE OF BUSINESS MANAGEMENT,Gujarat,Mahesana,http://bba.spu.ac.in/,1999,Rural,Constituent / University College,University,U-0821,"Sankalchand Patel University, Visnagar",State Private University
C-6883,"Smt. Sharadben Shantibhai Patel Nootan Science and Commerce College, Visnagar",Gujarat,Mahesana,nscc.spu.ac.in,2001,Rural,Constituent / University College,University,U-0821,"Sankalchand Patel University, Visnagar",State Private University
C-73386,"SMT SHARDA DEVI SINGH ROFEL COLLEGE OF COMMERCE, VAPI",Gujarat,Valsad,https://rsru.edu.in/,2024,Urban,Constituent / University College,University,U-1268,RAJJU SHROFF ROFEL UNIVERSITY,State Private University
C-9768,Smt. Sindhutai Eknathrao Vikhe Patil College of Nursing,Maharashtra,Ahilyanagar,www.pravara.com,2000,Rural,Constituent / University College,University,U-0322,"Pravara Institute of Medical Sciences, Ahmednagar",Deemed University-Private
C-44250,S.N.D.T. Arts & Commerce College for Women,Maharashtra,Pune,www.sndtarts.ac.in,1916,Urban,Constituent / University College,Private Aided (Government Aided),U-0326,"SMT. NATHIBAI DAMODAR THACKERSEY WOMEN'S UNIVERSITY, MUMBAI",State Public University
C-44176,S.N.D.T. College of Arts and Smt. C.B. College of Commerce and Science for Women,Maharashtra,Mumbai,https://www.sndtcollegemumbai.org/,1931,Urban,Constituent / University College,State Government,U-0326,"SMT. NATHIBAI DAMODAR THACKERSEY WOMEN'S UNIVERSITY, MUMBAI",State Public University
C-44322,"S.N.D.T. College of Education,Pune",Maharashtra,Pune,www.sndtiase.ac.in,1950,Urban,Constituent / University College,University,U-0326,"SMT. NATHIBAI DAMODAR THACKERSEY WOMEN'S UNIVERSITY, MUMBAI",State Public University
C-44118,S.N.D.T. College of Home Science,Maharashtra,Pune,www.sndthsc.com,1968,Urban,Constituent / University College,University,U-0326,"SMT. NATHIBAI DAMODAR THACKERSEY WOMEN'S UNIVERSITY, MUMBAI",State Public University
C-58973,S.N.D.T Womens University Law School,Maharashtra,Mumbai Suburban,www.sndt.ac.in,2006,Urban,Constituent / University College,University,U-0326,"SMT. NATHIBAI DAMODAR THACKERSEY WOMEN'S UNIVERSITY, MUMBAI",State Public University
C-64337,SNDT WU CENTRE FOR VOCATIONAL AND TECHNICAL EDUCATION,Maharashtra,Mumbai,www.pvpsndt.org,2017,Urban,Constituent / University College,University,U-0326,"SMT. NATHIBAI DAMODAR THACKERSEY WOMEN'S UNIVERSITY, MUMBAI",State Public University
C-75286,"SNK ANIMAL HUSBANDRY POLYTECHNIC COLLEGE, MADAKASIRA",Andhra Pradesh,Sri Sathya Sai,www.svvu.edu.in,2005,Rural,Constituent / University College,University,U-0039,"Sri Venkateswara Veterinary University, Tirupathi",State Public University
C-12912,"S.N.Sinha College,",Bihar,Jehanabad,https://snsinhacollege.com/,1970,Urban,Constituent / University College,University,U-0069,"Magadh University, Bodh Gaya",State Public University
C-12932,"S.N.Sinha College, Warsaliganj",Bihar,Nawada,www.snscwrs.ac.in,1966,Rural,Constituent / University College,State Government,U-0069,"Magadh University, Bodh Gaya",State Public University
C-29579,"S.N.S.R.K.S. College, Saharsa",Bihar,Saharsa,www.snsrkscollege.ac.in,1980,Urban,Constituent / University College,University,U-0059,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-42712,SOA National Institute of Law,Odisha,Khordha,-,-,-,Constituent / University College,-,U-0363,Siksha 'O' Anusandhan,Deemed University-Private
C-35441,"Social Sciences Centre, Pune",Maharashtra,Pune,mswpune.bharatividyapeeth.edu,1981,Urban,Constituent / University College,Private Aided (Government Aided),U-0292,"Bharati Vidyapeeth, Pune",Deemed University-Private
C-12851,Somavati Mehtab Das College,Bihar,Patna,www.smdcollegepunpun.ac.in,1958,Rural,Constituent / University College,University,U-0974,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-1079,SOORAJBA COLLEGE OF EDUCATION,Gujarat,Mahesana,www.foeksv.org,2003,Urban,Constituent / University College,University,U-0141,"Kadi Sarva Vishwavidyalaya, Gandihnagar",State Private University
C-45393,"S P COLLEGE, DUMKA",Jharkhand,Dumka,www.spcollegedumka.ac.in,1954,Rural,Constituent / University College,State Government,U-0210,"Sido Kanhu Murmu University, Dumka",State Public University
C-27126,"S.P. Jain College, Sasaram",Bihar,Rohtas,www.spjainsasaram.co.in,1950,Urban,Constituent / University College,University,U-0077,"Veer Kunwar Singh University, Arrah",State Public University
C-45394,"S P MAHILA COLLEGE, DUMKA",Jharkhand,Dumka,www.spmahilacollege.com,1967,Urban,Constituent / University College,University,U-0210,"Sido Kanhu Murmu University, Dumka",State Public University
C-12893,"S.P.M.College, Udantpuri",Bihar,Nalanda,www.spmcudantpuri.ac.in,1972,Urban,Constituent / University College,State Government,U-0974,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-75569,SREE BALAJI COLLEGE OF NURSING,Tamil Nadu,Chengalpattu,https://sbcn.ac.in/,1992,Urban,Constituent / University College,University,U-0446,Bharath Institute of Higher Education & Research,Deemed University-Private
C-75570,SREE BALAJI COLLEGE OF PHYSIOTHERAPY,Tamil Nadu,Chengalpattu,https://sbcp.ac.in/,1999,Urban,Constituent / University College,University,U-0446,Bharath Institute of Higher Education & Research,Deemed University-Private
C-75568,SREE BALAJI DENTAL COLLEGE AND HOSPITAL,Tamil Nadu,Chengalpattu,https://sbdch.ac.in/,1989,Urban,Constituent / University College,University,U-0446,Bharath Institute of Higher Education & Research,Deemed University-Private
C-12857,Sri Arvind Mahila College,Bihar,Patna,www.samcpatna.ac.in,1960,Urban,Constituent / University College,University,U-0974,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-6362,Sri Aurobindo College,Delhi,South,www.aurobindo.du.ac.in,1972,Urban,Constituent / University College,Central Government,U-0120,University of Delhi,Central University
C-22465,Sri Aurobindo College (Eve.),Delhi,South,www.aurobindoe.du.ac.in,1984,Urban,Constituent / University College,Central Government,U-0120,University of Delhi,Central University
C-47947,"SRI AUROBINDO COLLEGE OF DENTISTRY, INDORE",Madhya Pradesh,Indore,www.saimsonline.com,2006,Urban,Constituent / University College,Private Un-Aided,U-1167,SRI AUROBINDO UNIVERSITY,State Private University
C-68689,"SRI AUROBINDO INSTITUTE OF ALLIED HEALTH AND PARAMEDICAL SCIENCES, INDORE",Madhya Pradesh,Indore,https://sriaurobindouniversity.edu.in/,2005,Urban,Constituent / University College,Private Un-Aided,U-1167,SRI AUROBINDO UNIVERSITY,State Private University
C-68688,SRI AUROBINDO INSTITUTE OF JOURNALISM AND MASS COMMUNICATION,Madhya Pradesh,Indore,https://sriaurobindouniversity.edu.in/mass-comm-college,-,Urban,Constituent / University College,Private Un-Aided,U-1167,SRI AUROBINDO UNIVERSITY,State Private University
C-71150,SRI AUROBINDO INSTITUTE OF LAW,Madhya Pradesh,Indore,www.saimsonline.com,-,Urban,Constituent / University College,University,U-1167,SRI AUROBINDO UNIVERSITY,State Private University
C-63408,SRI AUROBINDO INSTITUTE OF MEDICAL SCIENCES COLLEGE OF NURSING INDORE,Madhya Pradesh,Indore,-,-,Urban,Constituent / University College,Private Un-Aided,U-1167,SRI AUROBINDO UNIVERSITY,State Private University
C-68686,SRI AUROBINDO INSTITUTE OF SPEECH AND HEARING,Madhya Pradesh,Indore,www.sriaurobindouniversity.edu.in,-,Rural,Constituent / University College,Private Un-Aided,U-1167,SRI AUROBINDO UNIVERSITY,State Private University
C-73818,"SRI BHAURAO DESHPANDE VETERINARY COLLEGE, ATHANI",Karnataka,Belagavi,https://www.kvafsu.edu.in/,2024,Rural,Constituent / University College,University,U-0231,"Karnataka Vetrinary, Animal & Fisheries Science University, Nandinagar",State Public University
C-13497,"Sri Chamarajendra Samskrita College, Bangalore",Karnataka,Bengaluru Urban,www.ksu.karnataka.gov.in                                         ,1864,Urban,Constituent / University College,State Government,U-0625,Karnataka Sanskrit University,State Public University
C-15585,Sri Devaraj Urs Medical College,Karnataka,Kolar,www.sduaher.ac.in,1986,Rural,Constituent / University College,Private Un-Aided,U-0241,"Sri Devaraj Urs Academy of Higher Education and Research, Kolar",Deemed University-Private
C-12929,"Sri Gadadhar Acharya Janta College, Rambagh, Bihta",Bihar,Patna,www.gjcollegebihta.ac.in,1959,Rural,Constituent / University College,University,U-0974,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-6413,Sri Guru Gobind Singh College of Commerce,Delhi,West,www.sggscc.ac.in,1984,Urban,Constituent / University College,University,U-0120,University of Delhi,Central University
C-6406,Sri Guru Nanak Dev Khalsa College,Delhi,Central,sgndkc.du.ac.in,1973,Urban,Constituent / University College,Local Body,U-0120,University of Delhi,Central University
C-29198,"Sri Guru Ram Das College  of Nursing, Near  Gurdwara Shaheed Gunj,  Sri Amritsar",Punjab,Amritsar,-,-,-,Constituent / University College,University,U-0913,Sri Guru Ram Das University of Health Sciences,State Private University
C-29146,"Sri Guru Ram Das Institute of Medical Sciences & Research, VPO Vallah",Punjab,Amritsar,-,-,-,Constituent / University College,University,U-0913,Sri Guru Ram Das University of Health Sciences,State Private University
C-27908,"Sri Guru Teg Bahadur College, Sathiala",Punjab,Amritsar,http://gndurcsathiala.org/,2011,Rural,Constituent / University College,University,U-0376,"Guru Nanak Dev University, Amritsar",State Public University
C-6353,Sri Guru Teg Bahadur Khalsa College,Delhi,North,sgtbkhalsadu.ac.in,1951,Urban,Constituent / University College,University,U-0120,University of Delhi,Central University
C-1412,"Sri Jayachamarajendra College of Engg., MYSORE",Karnataka,Mysuru,www.sjce.ac.in,1963,Urban,Constituent / University College,Private Aided (Government Aided),U-0931,JSS Science and Technology University,State Private University
C-19032,"Sri Laxmi Kishori College, Sitamarhi",Bihar,Sitamarhi,www.slkcollege.ac.in,1970,Urban,Constituent / University College,State Government,U-0058,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-69630,SRI MEKAPATI GOUTHAM REDDY AGRICULTURAL COLLEGE,Andhra Pradesh,Sri Potti Sriramulu Nellore,https://smgragcudayagiri.org/,-,Rural,Constituent / University College,State Government,U-0004,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-71885,"SRI MVKR FISHERIES POLYTECHNIC, BHAVADEVARAPALLI",Andhra Pradesh,Krishna,-,-,Rural,Constituent / University College,University,U-1240,ANDHRA PRADESH FISHERIES UNIVERSITY,State Public University
C-19007,"Sri Narayan Singh College, Motihari",Bihar,Purbi Champaran,www.snscollege.ac.in,1970,Urban,Constituent / University College,University,U-0058,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-21432,"Sri  Pratap  College, Srinagar",Jammu and Kashmir,Srinagar,www.spcollege.edu.in,1905,Urban,Constituent / University College,State Government,U-0909,Cluster University Srinagar,State Public University
C-18986,"Sri Radha Krishna Goenka College, Sitamarhi",Bihar,Sitamarhi,"www.goenkacollege.org, ",1949,Urban,Constituent / University College,University,U-0058,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19006,"Sri Raghav Prasad Singh College, Jaintpur, Muzaffarpur",Bihar,Muzaffarpur,https://www.srpscollege.ac.in/,1958,Rural,Constituent / University College,State Government,U-0058,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-35712,Sri Ramachandra College of Allied Health Sciences,Tamil Nadu,Thiruvallur,-,-,-,Constituent / University College,-,U-0478,Sri Ramachandra Institute of Higher Education and Research (Deemed University),Deemed University-Private
C-35714,"Sri Ramachandra College of Biomedical Sciences, Technology & Research",Tamil Nadu,Thiruvallur,-,-,-,Constituent / University College,-,U-0478,Sri Ramachandra Institute of Higher Education and Research (Deemed University),Deemed University-Private
C-35710,Sri Ramachandra College of Management,Tamil Nadu,Thiruvallur,-,-,-,Constituent / University College,-,U-0478,Sri Ramachandra Institute of Higher Education and Research (Deemed University),Deemed University-Private
C-35708,Sri Ramachandra College of Nursing,Tamil Nadu,Thiruvallur,-,-,-,Constituent / University College,-,U-0478,Sri Ramachandra Institute of Higher Education and Research (Deemed University),Deemed University-Private
C-35709,Sri Ramachandra College of Pharmacy,Tamil Nadu,Thiruvallur,-,-,-,Constituent / University College,-,U-0478,Sri Ramachandra Institute of Higher Education and Research (Deemed University),Deemed University-Private
C-35713,Sri Ramachandra College of Physiotherapy,Tamil Nadu,Thiruvallur,-,-,-,Constituent / University College,-,U-0478,Sri Ramachandra Institute of Higher Education and Research (Deemed University),Deemed University-Private
C-35711,Sri Ramachandra Dental College & Hospital,Tamil Nadu,Thiruvallur,-,-,-,Constituent / University College,-,U-0478,Sri Ramachandra Institute of Higher Education and Research (Deemed University),Deemed University-Private
C-35707,Sri Ramachandra Medical College and Research Institute,Tamil Nadu,Thiruvallur,-,-,-,Constituent / University College,-,U-0478,Sri Ramachandra Institute of Higher Education and Research (Deemed University),Deemed University-Private
C-60040,Sri Sathya Sai Institute of Pharmaceutical Sciences,Madhya Pradesh,Bhopal,https://sssips.in,-,Urban,Constituent / University College,Private Un-Aided,U-0652,RKDF UNIVERSITY,State Private University
C-51525,SRI SATYA SAI COLLEGE OF ENGINEERING,Madhya Pradesh,Bhopal,www.rkdf.ac.in,-,Rural,Constituent / University College,Local Body,U-0652,RKDF UNIVERSITY,State Private University
C-60053,Sri Satya Sai Institute of Pharmacy (Polytechnic),Madhya Pradesh,Bhopal,www.sssipp.in,-,Urban,Constituent / University College,University,U-0652,RKDF UNIVERSITY,State Private University
C-27125,"Sri Shankar College, Sasaram",Bihar,Rohtas,www.sscollegesasaram.in,1970,Urban,Constituent / University College,University,U-0077,"Veer Kunwar Singh University, Arrah",State Public University
