Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-10769,5300-SHRADDHA RURAL MEDICAL SOCIAL WELFARE & EDUCATION`S SAHAKAR MAHARSHI KISANRAO VARAL PATIL COLLEGE OF PHARMACY NIGHOJ TAL PARNER AHMEDNAGAR,Maharashtra,Ahilyanagar,2007,Rural,Technical/Polytechnic,Private Un-Aided
S-2162,"5301-Shri.Krishna Educational & Cultural Mandal,Shri.Gulabrao Deokar Institute of Pharmacy & Research Centre, Jalgaon",Maharashtra,Jalgaon,2003,Urban,Technical/Polytechnic,Private Un-Aided
S-2056,5354-SAKESHWAR GRAMIN VIKAS SEVA SANSTHA SAU.SUNDARBAI MANIK ADSUL POLYTECHNIC CHAS AHMEDNGAR,Maharashtra,Ahilyanagar,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-2132,"5356-Shree Samarth Academy’s, Shree Samarth Polytechnic, Mhasane Village Mhasane , Tal.Parner, Ahmednagar",Maharashtra,Ahilyanagar,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-1924,"5357-Maharashtra Shikshan Vikas Mandal's Loknete Gopalraoji Gulwe, Polytehnic,Vilholi,Nashik",Maharashtra,Nashik,1978,Rural,Technical/Polytechnic,Private Un-Aided
S-2151,"5358-Shri Dattakrupa Shaikshanik & Krushi Gramvikas Pratisthn's Saikrupa Polytechnic, Ghargaon, Tal Shrigonda, Ahmednagar",Maharashtra,Ahilyanagar,2010,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-2024,"5361-Raghvendra Shikshan Prasarak Mandal's Late Junasing Mangtu College of Engg. (Diploma), Valthan, Tal Chalisgaon,Jalgaon",Maharashtra,Jalgaon,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-1658,"5362-Shiva Trust's Ajitdada Pawar College of polytechnic,Vadala Mahadeo, Tal Shrirampur, Ahmednagar",Maharashtra,Ahilyanagar,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-1663,"5363-Amruta Vaishnavi Education & Welfare Trust's Shatabdi Institute of Technology, Agastkhind, Tal Sinner",Maharashtra,Nashik,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-2014,"5366-Potdar Foundation Taloda,Potdar Polytechnic, Patne, Malegaon, Nashik",Maharashtra,Nashik,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-2093,"5368-Seva Shikshan Prasarak Mandal, Dr. N. J. Paulbudhe Institute of Technology, Narayandoho Tal Nagar, Ahmednagar",Maharashtra,Ahilyanagar,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-1980,5369-NASHIK INSTITUTE OF TECHNOLOGY LATE ANNASAHEB PATIL POLYTECHNIC DINDORI ROAD CANNOL ROAD MERI NASHIK,Maharashtra,Nashik,2010,Urban,Technical/Polytechnic,Private Un-Aided
S-1890,5370-KEDARESHWAR GRAMIN VIKAS PRATISHTHAN KAI. SAU. SUNITATAI EKNATHRAO DHAKANE POLYTEHNIC COLLEGERAKSHI TAL-SHEVGAONAHMEDNGAR,Maharashtra,Ahilyanagar,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-1887,"5371-Karmaveer R.S.Wagh Education & Health Institute, Kadwa Polytechnic, Rajaram Nagar, Tal-Dindori, Nashik",Maharashtra,Nashik,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-1640,"5373-Sarswati Vidya Prasarak Mandal, Aabasaheb Shivajirao Sitaram Patil Institute of Polytechnic, Chichpura, Tal- Dharangaon,Jalgaon",Maharashtra,Jalgaon,2010,Urban,Technical/Polytechnic,Private Un-Aided
S-1981,5375-NATH NANGEBABA MALTI PURPOSE MANDAL'S POLYTECHNIC PAROLA DIST-JALGAON,Maharashtra,Jalgaon,-,Rural,Technical/Polytechnic,-
S-2025,"5376-Raj Laxmi Foundation, Sahkar Maharshi Rajaram Bapu Patil Polytechnic Institute, Madagaon ,Ahmednagar",Maharashtra,Ahilyanagar,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-10792,5379-JAMIA ISALAMIA ISHA-ATUL ULOOM`S JAMIA COLLEGE OF PHARMACY AKKALKUWA,Maharashtra,Nandurbar,2003,Rural,Technical/Polytechnic,Local Body
S-13767,"5394-SAHJIVAN SHIKSHAN PRASARAK MANDALS VASANTRAO MORE POLYTECHNIC, TEHU, JALGAON",Maharashtra,Jalgaon,2011,Rural,Technical/Polytechnic,Private Un-Aided
S-13944,"5396-College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Maharashtra,Jalgaon,2012,Rural,Technical/Polytechnic,Private Un-Aided
S-14442,"5403-Samarth Institute of Pharmacy, Kavathe",Maharashtra,Dhule,2012,Rural,Technical/Polytechnic,Private Un-Aided
S-1827,"5404-Gurukul Education Society's Institute of Engineering & Technology, Nandgaon",Maharashtra,Nashik,2012,Rural,Technical/Polytechnic,Private Un-Aided
S-18955,5408 VIDYA NIKETAN COLLEGE OF ENGINEERING,Maharashtra,Ahilyanagar,2012,Rural,Technical/Polytechnic,Private Un-Aided
S-18954,5411-AL JAMIA MOHAMMEDIYAH EDUCATION SOCIETY MAULANA MUKHTAR AHMAD NADVI TECHNICAL CAMPUS,Maharashtra,Nashik,2013,Rural,Technical/Polytechnic,Private Un-Aided
S-14521,"5415-ADARSH POLYTECHNIC, DHULE",Maharashtra,Dhule,2013,Rural,Technical/Polytechnic,Private Un-Aided
S-16695,"5417-Karmaveer Shankarao Kale Education Society's Gautam Polytechnic Institute,Kpoargaon",Maharashtra,Ahilyanagar,2013,Rural,Technical/Polytechnic,Private Un-Aided
S-15037,"5419-MAULI INSTITUTE OF TECHNOLOGY, AMALNER",Maharashtra,Jalgaon,2013,Rural,Technical/Polytechnic,Private Un-Aided
S-14880,"5420-Akole Taluka Education Society's Faculty of Polytechnic, Akole",Maharashtra,Ahilyanagar,2014,Rural,Technical/Polytechnic,Private Un-Aided
S-16115,"5421-Pravara Rural Education Society's College of PHarmacy (D.Pharm), Chincholi",Maharashtra,Nashik,2014,Rural,Technical/Polytechnic,Private Un-Aided
S-16072,"5424-Pratibhatai Pawer College of Pharmacy, Shrirampur",Maharashtra,Ahilyanagar,2014,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-16687,"5425-Pravara Rural Education Society's Institute of Pharmacy, Loni Kd",Maharashtra,Ahilyanagar,2014,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-16591,"5427-R.G.Sapkal Institute of Pharmacy, Anjaneri",Maharashtra,Nashik,2015,Rural,Technical/Polytechnic,Private Un-Aided
S-15983,"5428-Ahinsa Institute of Pharmacy, Dondaicha",Maharashtra,Dhule,2015,Rural,Technical/Polytechnic,Private Un-Aided
S-15380,"5430-SWAMI INSTITUTE OF PHARMACY, ABHONA",Maharashtra,Nashik,2015,Rural,Technical/Polytechnic,Private Un-Aided
S-18316,"5432-R.M.S. Institute of Pharmacy, Sayane Khurd",Maharashtra,Nashik,2015,Rural,Technical/Polytechnic,Private Un-Aided
S-16030,"5434-Gokhale Education Society's Sir Dr.M.S.Gosavi Polytechnic Institute, Nashik Road",Maharashtra,Nashik,2016,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-16344,5435-OBVS PROF RAVINDRA NIKAM COLLEGE OF PHARMACY(D.PHARMACY) GONDUR DHULE,Maharashtra,Dhule,2016,Rural,Technical/Polytechnic,Private Un-Aided
S-16520,"5437-Trimurti Institute of Pharmacy, Paldhi (BK), Jalgaon",Maharashtra,Jalgaon,2016,Rural,Technical/Polytechnic,Private Un-Aided
S-19019,5438 N D KASAR COLLEGE OF PHARMACY,Maharashtra,Ahilyanagar,2016,Rural,Technical/Polytechnic,Private Un-Aided
S-16066,"5439-Dr Naikwadi College of D Pharmacy, Jamgaon Sinnar",Maharashtra,Nashik,2016,Rural,Technical/Polytechnic,Private Un-Aided
S-16068,"5440-Shaineshwar Shikshan Prasarak Mandal's College of D. Pharmacy, Laling, Dhule",Maharashtra,Dhule,2016,Rural,Technical/Polytechnic,Private Un-Aided
S-16108,"5442-MET'S INSTITUTE OF D. PHARMACY, ADGAON, NASHIK",Maharashtra,Nashik,2016,Urban,Technical/Polytechnic,Private Un-Aided
S-18463,5443-DIVINE COLLEGE OF PHARMACY,Maharashtra,Nashik,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-18489,5452-RUPESH BADHAN INSTITUTE OF PHARMACY PIMPALNER,Maharashtra,Dhule,2017,Rural,Technical/Polytechnic,Private Un-Aided
S-16989,"5454-Shantiniketan College of Pharmacy, Ahmednagar",Maharashtra,Ahilyanagar,2017,Rural,Technical/Polytechnic,Private Un-Aided
S-17153,"5455-Shram Sadhana Bombay Trust's Institute of Pharmacy, Bambhori, Jalgaon",Maharashtra,Jalgaon,2017,Rural,Technical/Polytechnic,Private Un-Aided
S-17712,"5458-Shri. Prakashchand Jain College of Pharmacy & Research, Palaskheda",Maharashtra,Jalgaon,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-17710,"5460-Dr. Kolpe Institute of Pharmacy, Kolpewadi",Maharashtra,Ahilyanagar,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-18494,5461- ARIHANT COLLEGE OF PHARMACY,Maharashtra,Ahilyanagar,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-18029,"5464-Vidya Niketan Institute of Pharmacy & Research Center, Bota",Maharashtra,Ahilyanagar,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-17713,5465-RATNADEEP COLLEGE OF PHARMACY(D.PHARM)JAMKHED(RATNAPUR)TAL.JAMKHED DIST.AHMEDNAGAR(MS),Maharashtra,Ahilyanagar,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-18075,"5467-Shastry Institute of Pharmacy, Erandol",Maharashtra,Jalgaon,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-18081,"5468 - Matoshri Education Society's Matoshri Institute of Pharmacy, Dhanore",Maharashtra,Nashik,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-18472,5470-BANKAR PATIL COLLEGE OF PHARMACY,Maharashtra,Nashik,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-19014,5472 SUMANTAI INSTITUTE OF PHARMACY,Maharashtra,Jalgaon,2020,Rural,Technical/Polytechnic,Private Un-Aided
S-18475,5475-RAVINDRA VIDYA PRASARAK MANDAL,Maharashtra,Nashik,2019,Urban,Technical/Polytechnic,Private Un-Aided
S-18484,5476-JMCT INSTITUTE OF PHARMACY,Maharashtra,Nashik,2019,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-18462,5478 RASHTRIYA SHIKSHAN MANDAL N N SATTHA COLLEGE OF PHARMACY,Maharashtra,Ahilyanagar,2019,Urban,Technical/Polytechnic,Private Un-Aided
S-18461,5480 MATOSHRI RADHA COLLEGE OF D PHARMACY,Maharashtra,Ahilyanagar,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-18491,5481 MRS. SARASWATI WANI COLLEGE OF D. PHARMACY,Maharashtra,Ahilyanagar,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-18490,"5482 DR ITHAPE INSTITUTE OF D PHARMACY, SANGAMNER",Maharashtra,Ahilyanagar,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-18460,5483 PRAVARA MEDICAL TRUST COLLEGE OF PHARMACY,Maharashtra,Ahilyanagar,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-18496,"5484 SHRI SWAMI SAMARTH INSTITUTE OF PHARMACY, MALWADI BOTA",Maharashtra,Ahilyanagar,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-18492,5485 MULA EDUCATION SOCIETYS SHARDA COLLEGE OF PHARMACY VADGAONGUPTA AHMEDNAGAR,Maharashtra,Ahilyanagar,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-1915,"6007-Walchand College of Engineering, Sangli",Maharashtra,Sangli,1947,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-1798,"6010-Government Polytechnic, Kolhapur",Maharashtra,Kolhapur,1962,Urban,Technical/Polytechnic,State Government
S-1786,"6011-Government Polytechnic, Awasari (Khurd)",Maharashtra,Pune,2008,Rural,Technical/Polytechnic,State Government
S-1808,"6013-Government Polytechnic, Pune",Maharashtra,Pune,1957,Urban,Technical/Polytechnic,State Government
S-1816,6014-GOVERNMENT RESIDENT WOMEN'S POLYTECHNIC TASGAON SANGLI,Maharashtra,Sangli,2009,Rural,Technical/Polytechnic,State Government
S-1800,"6015-Government Polytechnic, Miraj",Maharashtra,Sangli,1990,Urban,Technical/Polytechnic,State Government
S-1796,"6016-Government Polytechnic, Karad",Maharashtra,Satara,1957,Rural,Technical/Polytechnic,State Government
S-1812,"6017-Government Polytechnic, Solapur",Maharashtra,Solapur,1956,Urban,Technical/Polytechnic,State Government
S-1920,6019-MAHARASHTRA INSTITUTE OF PRINTING TECHNOLOGY(AIDED) PUNE,Maharashtra,Pune,1978,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-1722,"6020-Cusrow Wadia Institute of Technology( Aided ), Pune",Maharashtra,Pune,1938,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-1897,"6023-Kolhapur District Chemist Asso. Inst. Of Pharmacy, Kolhapur",Maharashtra,Kolhapur,1980,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-1700,6024-BHARTI VIDYAPEETHS INSTITUTE OF PHARMACY (AIDED WING) PUNE,Maharashtra,Pune,1963,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-2180,"6025-Shri Swami Vivekanand Shikshan Santha's Institute Of Pharmacy,Miraj",Maharashtra,Sangli,1980,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-1731,6026-DAKSHIN SOLAPUR TALUKA SHIKSHAN MANDAL'S COLLEGE OF PHARMACY (POLY) SOLAPUR,Maharashtra,Solapur,1980,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-1925,6027-MAHARASHTRA STATE INSTITUTE OF HOTEL MANAGEMENT & CATERING TECHNOLOGYPUNE,Maharashtra,Pune,1969,Urban,Technical/Polytechnic,State Government
S-18967,6032-DEPARTMENT OF PHARMACY PUNE,Maharashtra,Pune,2018,Urban,Technical/Polytechnic,Central Government
S-2013,6125-POONA DISTRICT EDUCATION ASSOCIATION SHANKARRAO URSAL COLLEGE OF PHARMACY(DIPLOMA) KHARADI TAL: HAVELI,Maharashtra,Pune,2006,Urban,Technical/Polytechnic,Private Un-Aided
S-2135,"6126-Shree Santkrupa Shikshan Sanstha's College of Pharmacy(Diploma),Ghogaon,Satara",Maharashtra,Satara,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-19015,"6149-Choudhary Attar Singh Yadav Memorial Trust,Siddhant College of Engineering, Maval",Maharashtra,Pune,2004,Rural,Technical/Polytechnic,Private Un-Aided
S-15635,"6225-Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Maharashtra,Kolhapur,1982,Urban,Technical/Polytechnic,Private Un-Aided
S-1734,"6237-Deccan Education Society's Technical Institute ,Pune",Maharashtra,Pune,1937,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-18317,"6260-Rajgad Dnyanpeeth's College of Pharmacy, Bhor",Maharashtra,Pune,1992,Rural,Technical/Polytechnic,Private Un-Aided
S-16098,"6266-SHETKARI SHIKSHAN MANDALS PADMABHOOSHAN VASANTRAODADA PATIL INSTITUTE OF TECHNOLOGY, BUDHGAON (DIP)",Maharashtra,Sangli,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-1698,"6288:-Bharati Vidyapeeth, College of Engineering, Near chitranagari, Kolhapur",Maharashtra,Kolhapur,2000,Rural,Technical/Polytechnic,Private Un-Aided
S-15194,"6324-Rajgad Dnyanpeeth's Technical Campus,Dhangwadi, Bhor",Maharashtra,Pune,2011,Rural,Technical/Polytechnic,Private Un-Aided
S-22703,6355-SBMSPM ASHOKRAO MANE COLLEGE OF PHARMACY,Maharashtra,Kolhapur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-16157,6357-TATYASAHEB KORE COLLEGE OF PHARMACY (DIPLOMA) WARANANAGAR,Maharashtra,Kolhapur,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-19016,6365-SHARADCHANDRA PAWAR INSTITUTE OF PHARMACY,Maharashtra,Pune,2003,Rural,Technical/Polytechnic,Private Un-Aided
S-16179,"6373-Shri Chatrapati Sambhaji Shikshan Sanstha's Sitabai Thite College of Pharmarcy(Diploma), Shirur, (Ghodnadi). Pune",Maharashtra,Pune,1995,Rural,Technical/Polytechnic,Private Un-Aided
S-10797,"6388-Shri Appasaheb Birnale College of Pharmacy, Sangli",Maharashtra,Sangli,1985,Urban,Technical/Polytechnic,Private Un-Aided
S-15170,"6401-Shikshan Prasarak Mandal's College of Pharmacy, Akluj",Maharashtra,Solapur,1993,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-1905,"6403-Latthe Education Society's Polytechnic, Sangli",Maharashtra,Sangli,1983,Urban,Technical/Polytechnic,Private Un-Aided
S-2114,"6405-Shivnagar Vidya Prasarak Mandal's Institute of Tech. & Engg., Malegaon(Bk.)",Maharashtra,Pune,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-2040,"6406-Karmaveer Bhaurao Patil Polytechnic,Satara",Maharashtra,Satara,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-1699,"6408-Bharti Vidyaapeeth's Jawaharlal Nehru Institute of Technology, Pune",Maharashtra,Pune,1983,Urban,Technical/Polytechnic,Private Un-Aided
S-2197,"6409-Solapur Education Society's Polytechnic, Solapur",Maharashtra,Solapur,1984,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-1750,"6410-Dr. D. Y. Patil Pratishthan's, Yashwantrao Bhaurao Patil Polytechnic, Pune",Maharashtra,Pune,1984,Urban,Technical/Polytechnic,Private Un-Aided
S-2009,"6413-Pimpri Chinchwad Education Trust's Pimpri Chinchwad Polytechnic,Pune",Maharashtra,Pune,1990,Urban,Technical/Polytechnic,Private Un-Aided
S-2192,"6414-Sinhgad Tech Education Society's Sou. Venutai Chavan Polytechnic, Pune",Maharashtra,Pune,1993,Urban,Technical/Polytechnic,Private Un-Aided
S-17266,"6415-All India Shri Shivaji Memorial Society's Polytechnic, Pune",Maharashtra,Pune,1994,Urban,Technical/Polytechnic,Private Un-Aided
S-1860,"6418-Jaihind Comprehensive Educational Institute's Jaihind Polytechnic, Kuran,Tal. Junnar",Maharashtra,Pune,1997,Rural,Technical/Polytechnic,Private Un-Aided
S-2105,"6420-Shikshan Prasarak Mandal's Polytechnic,Solapur",Maharashtra,Solapur,1998,Urban,Technical/Polytechnic,Private Un-Aided
S-1747,6421-DR. D.Y. PATIL PRATHISTHAN'S DR. D.Y. PATIL POLYTECHNIC KOLHAPUR,Maharashtra,Kolhapur,1999,Urban,Technical/Polytechnic,Private Un-Aided
S-2160,"6423-Shri Jain Vidya Prasarak Mandal's Rasiklal M. Dhariwal Institute of Technology, Chinchwadgaon, Pune",Maharashtra,Pune,2001,Urban,Technical/Polytechnic,Private Un-Aided
S-1869,6425-JAYWANT SHIKSHAN PRASARAK MANDALJAYWANTRAO SAWANT POLYTECHNIC HADAPSAR PUNE,Maharashtra,Pune,2006,Urban,Technical/Polytechnic,Private Un-Aided
S-1708,6427-BHIVRABAI SAWANT POLYTECHNIC WAGHOLI PUNE,Maharashtra,Pune,2006,Urban,Technical/Polytechnic,Private Un-Aided
S-1711,"6428-BMSPM's Ashokrao Mane Polytechnic, Vathar Tarf Vadgaon",Maharashtra,Kolhapur,2007,Rural,Technical/Polytechnic,Private Un-Aided
S-2231,"6429-Vidya Vikas Pratishthan Polytechnic, Solapur",Maharashtra,Solapur,2007,Urban,Technical/Polytechnic,Private Un-Aided
S-1835,"6431-Sai Charitable Trust, Indira Institute Of Diploma Engineering(Poly), Sasure, Tal. Barshi",Maharashtra,Solapur,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-2116,"6432-Shivneri Foundation, Shivneri Polytechnic, Khanapur, Junnar, Pune",Maharashtra,Pune,2006,Rural,Technical/Polytechnic,Local Body
S-1643,"6433-Vidyavardhini Charitable Trust's Abhaysinhraje Bhonsle Institute of Technology, Shahunagar- Shendra, Satara",Maharashtra,Satara,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-1740,"6434-Dinkarrao K. Shinde Smarak Trust, Dr. A.D. Shinde Institute Of Technology, Gadhinglaj",Maharashtra,Kolhapur,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-2258,"6435-Zeal Education Society, Zeal Polytechnic, Narhe Tal. Haveli, Pune",Maharashtra,Pune,2008,Urban,Technical/Polytechnic,Private Un-Aided
S-2098,"6436-Sharad Institute of Technology Polytechnic, Yadrav( Ichalkaranji)",Maharashtra,Kolhapur,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-2140,"6437-Shree Vitthal Edu. and Research Institute, College of Engineering (Polytechnic), Gopalpur, Pandharpur",Maharashtra,Solapur,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-2077,"6442-Sant Gajanan Maharaj Rural Polytechnic, Gadhingaj, Kolhapur",Maharashtra,Kolhapur,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-2101,"6443-Shanti Education Society, A.G. Patil Polytechnic Institute, Solapur",Maharashtra,Solapur,2008,Urban,Technical/Polytechnic,Private Un-Aided
S-2189,"6444-Shriram Institute Of Engineering & Technology, (Poly), Paniv",Maharashtra,Solapur,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-2229,"6445-Vidya Pratishthan's Polytechnic College, Vidyanagari, Indapur",Maharashtra,Pune,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-1884,6446-KAI. AMDAR BRAMHADEVDADA MANE SHIKSHAN VA SAMAJIK PRATISHTHANBRAMHADEVDADA MANE POLYTECHNIC BELATI NOTH SOLAPUR,Maharashtra,Solapur,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-1941,6449-MARATHWADA MITRA MANDAL'S POLYTECHNIC PUNE,Maharashtra,Pune,2008,Urban,Technical/Polytechnic,Private Un-Aided
S-2058,6451-SAMARTH RURAL EDUCATION INSTITUTE SAMARTH POLYTECHNIC BANGARWADI BELHE,Maharashtra,Pune,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-2181,"6452-Shri Umajirao Sanamadikar Medical Foundation's Siddharath Polytechnic, Jath",Maharashtra,Sangli,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1726,"6454-D. Y. Patil Educational Socity's D.Y. Patil College Of Engineering & Polytechnic, Kolhapur",Maharashtra,Kolhapur,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2062,"6455-Sandipani Charitable Trust, M.D. Jadhav Institute Of Technology.,Bhose",Maharashtra,Sangli,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1889,6456-KASEGAON EDUCATION SOCEITY'S POLYTECHNIC LOHAGAON,Maharashtra,Pune,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2178,"6458-Shri. Siddheshwar Deosthan Trust's Siddheshwar Women's Polytechnic, Solapur",Maharashtra,Solapur,2009,Urban,Technical/Polytechnic,Private Un-Aided
S-1961,6463-MOKASHI KRISHI VIKAS PRASISTHAN'S DADASAHEB MOKASHI POLYTECHNIC SADASHIVGAD SATARA,Maharashtra,Satara,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2026,6464-RAJARSHI SHAHU SHIKSHAN SANSTHA'S VITTHAL PATIL POLYTECHNIC MIRAJ,Maharashtra,Sangli,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2205,"6467-Swami Vivekananda Pratisthan, Swami Vivekananda Institute Of Technology,Khed, Solapur",Maharashtra,Solapur,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-18486,6468-DR BAPUJI SALUNKHE INSTITUTE OF PHARMACY,Maharashtra,Sangli,2019,Urban,Technical/Polytechnic,Private Un-Aided
S-1745,"6468-Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of Engineering & Technology,Kolhapur",Maharashtra,Kolhapur,2009,Urban,Technical/Polytechnic,Private Un-Aided
S-2110,"6470-Shriram Education Soceity's Shivaji Polytechnic, Atpadi, Sangli",Maharashtra,Sangli,2009,Rural,Technical/Polytechnic,Local Body
S-2036,"6471-Ramkrishna Technical Education Soceity, Shivaji Polytechnic College, Sangola",Maharashtra,Solapur,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2235,"6472-Vidyavardhini Educational Academy's Vidyavardhini Institute Of Technology,Bhudargad",Maharashtra,Kolhapur,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1974,6473-NANASAHEB MAHADIK POLYTECHNIC INSTITUTE,Maharashtra,Sangli,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2182,"6474-Shri Vatavruksha Swami Maharaj Devasthan's, Kai.Kalyanrao (Balasaheb) Ingale Polytechnic College, Akkalkot",Maharashtra,Solapur,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2195,"6475-Smt. Premalatai Chavan Polytechnic, Karad",Maharashtra,Satara,1984,Urban,Technical/Polytechnic,Private Un-Aided
S-1701,6478-BHARTI VIDYAPEETHS INSTITUTE OF PHARMACY (UN AIDED WING) PUNE,Maharashtra,Pune,1985,Urban,Technical/Polytechnic,Private Un-Aided
S-2088,6479-SATARA EDUCATION SOCIETY'S LATE SUMAN DHEKANE DEPARTMENT OF PHARMACY SATARA,Maharashtra,Satara,1986,Urban,Technical/Polytechnic,Private Un-Aided
S-2012,6480-POONA DISTRICT EDUCATION ASSOCIATION SETH GOVIND RAGHUNATH SABLE COLLEGE OF PHARMACY(POLY)SASWAD PUNE.,Maharashtra,Pune,1991,Rural,Technical/Polytechnic,Private Un-Aided
S-2097,6481-SHAHU CHATRAPATI SHIKSHAN SANSTHA'S RAJARSHI SHAHU CHHATRAPATI INSTITUTE OF PHARMACY KOLHAPUR,Maharashtra,Kolhapur,1991,Urban,Technical/Polytechnic,Private Un-Aided
S-10798,"6482-Shri. Balasaheb Mane Shikshan Prasarak Mandal Ambap's, Ashokrao Mane Institute of Diploma in Pharmacy, Vadgaon",Maharashtra,Kolhapur,1992,Rural,Technical/Polytechnic,Private Un-Aided
S-10799,6483-Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum Pharmacy College,Maharashtra,Kolhapur,1993,Urban,Technical/Polytechnic,Private Un-Aided
S-2239,"6485-Vishal Junnar Seva Mandal's Institute of Pharmacy,Ale, Pune",Maharashtra,Pune,1994,Rural,Technical/Polytechnic,Private Un-Aided
S-1867,6487-JAYAWANT SHIKSHAN PRASARAK MANDAL'S JAYAWANT INSTITUTE OF PHARMACY PUNE,Maharashtra,Pune,2003,Urban,Technical/Polytechnic,Private Un-Aided
S-1953,6488-MAYANI BHAG SHIKSHAN PRASARK MANDAL'S COLLEGE OF PHARMACY (D.PHARM.) MAYANI TAL-KHATAV DIST-SATARA.,Maharashtra,Satara,2003,Rural,Technical/Polytechnic,Private Un-Aided
S-1778,"6489-Gourishankar Education Society's College Of Pharmacy (D.Pharm.), Degaon, Satara",Maharashtra,Satara,2003,Rural,Technical/Polytechnic,Private Un-Aided
S-1776,"6490-Gouri Shankar Education Society's College Of Pharmacy (D. Pharm.), Limb, Satara",Maharashtra,Satara,2003,Rural,Technical/Polytechnic,Private Un-Aided
S-2187,"6491-Shri Y.S.P.Mandal's Vasantidevi Patil Institute of Pharmacy , Kodoli, Dist.Kolhapur",Maharashtra,Kolhapur,2003,Rural,Technical/Polytechnic,Private Un-Aided
S-10800,6492-SAMARTH EDUCATIONAL TRUST`S SAWKAR PHARMACY COLLEGE JAITAPUR SATARA 415004,Maharashtra,Satara,2003,Rural,Technical/Polytechnic,Private Un-Aided
